sequenceID	accession_version	collection_month	collection_month_day	collection_year	country	country_iso	isolate_id	lab_construct	length	place_sampled	primary_accession	pubmed_id	source.name	subtype	create_date	update_date	format
KC156370	KC156370.1	APR	1	2008	Malawi	MWI	CH293.w8.gp58	-	5359	-	KC156370	23542380	ncbi-curated	-	18-Feb-2013	25-Apr-2013	GENBANK_XML
KC156371	KC156371.1	APR	1	2008	Malawi	MWI	CH293.w8.gp59	-	5359	-	KC156371	23542380	ncbi-curated	-	18-Feb-2013	25-Apr-2013	GENBANK_XML
KC156402	KC156402.1	MAY	24	2007	Malawi	MWI	CH167.w8.gp19	-	5414	-	KC156402	23542380	ncbi-curated	-	18-Feb-2013	25-Apr-2013	GENBANK_XML
KC156403	KC156403.1	MAY	24	2007	Malawi	MWI	CH167.w8.gp24	-	5297	-	KC156403	23542380	ncbi-curated	-	18-Feb-2013	25-Apr-2013	GENBANK_XML
KC156404	KC156404.1	MAY	24	2007	Malawi	MWI	CH167.w8.gp25	-	5416	-	KC156404	23542380	ncbi-curated	-	18-Feb-2013	25-Apr-2013	GENBANK_XML
KC156405	KC156405.1	MAY	24	2007	Malawi	MWI	CH167.w8.gp26	-	5414	-	KC156405	23542380	ncbi-curated	-	18-Feb-2013	25-Apr-2013	GENBANK_XML
KC156406	KC156406.1	MAY	24	2007	Malawi	MWI	CH167.w8.gp28	-	5414	-	KC156406	23542380	ncbi-curated	-	18-Feb-2013	25-Apr-2013	GENBANK_XML
KC156407	KC156407.1	MAY	24	2007	Malawi	MWI	CH167.w8.gp29	-	5399	-	KC156407	23542380	ncbi-curated	-	18-Feb-2013	25-Apr-2013	GENBANK_XML
KC156408	KC156408.1	MAY	24	2007	Malawi	MWI	CH167.w8.gp30	-	5398	-	KC156408	23542380	ncbi-curated	-	18-Feb-2013	25-Apr-2013	GENBANK_XML
KC156409	KC156409.1	MAY	24	2007	Malawi	MWI	CH167.w8.gp31	-	5399	-	KC156409	23542380	ncbi-curated	-	18-Feb-2013	25-Apr-2013	GENBANK_XML
KC156410	KC156410.1	MAY	24	2007	Malawi	MWI	CH167.w8.gp32	-	5399	-	KC156410	23542380	ncbi-curated	-	18-Feb-2013	25-Apr-2013	GENBANK_XML
KC156411	KC156411.1	MAY	24	2007	Malawi	MWI	CH167.w8.gp33	-	5399	-	KC156411	23542380	ncbi-curated	-	18-Feb-2013	25-Apr-2013	GENBANK_XML
KC156412	KC156412.1	MAY	24	2007	Malawi	MWI	CH167.w8.gp34	-	5399	-	KC156412	23542380	ncbi-curated	-	18-Feb-2013	25-Apr-2013	GENBANK_XML
KC156413	KC156413.1	MAY	24	2007	Malawi	MWI	CH167.w8.gp35	-	5399	-	KC156413	23542380	ncbi-curated	-	18-Feb-2013	25-Apr-2013	GENBANK_XML
KC156414	KC156414.1	MAY	24	2007	Malawi	MWI	CH167.w8.gp36	-	5399	-	KC156414	23542380	ncbi-curated	-	18-Feb-2013	25-Apr-2013	GENBANK_XML
KC156415	KC156415.1	MAY	24	2007	Malawi	MWI	CH167.w8.gp37	-	5399	-	KC156415	23542380	ncbi-curated	-	18-Feb-2013	25-Apr-2013	GENBANK_XML
KC156416	KC156416.1	MAY	24	2007	Malawi	MWI	CH167.w8.gp38	-	5399	-	KC156416	23542380	ncbi-curated	-	18-Feb-2013	25-Apr-2013	GENBANK_XML
KC156417	KC156417.1	MAY	24	2007	Malawi	MWI	CH167.w8.gp39	-	5398	-	KC156417	23542380	ncbi-curated	-	18-Feb-2013	25-Apr-2013	GENBANK_XML
KC156418	KC156418.1	MAY	24	2007	Malawi	MWI	CH167.w8.gp40	-	5399	-	KC156418	23542380	ncbi-curated	-	18-Feb-2013	25-Apr-2013	GENBANK_XML
KC156419	KC156419.1	MAY	24	2007	Malawi	MWI	CH167.w8.gp41	-	5399	-	KC156419	23542380	ncbi-curated	-	18-Feb-2013	25-Apr-2013	GENBANK_XML
KC156420	KC156420.1	MAY	24	2007	Malawi	MWI	CH167.w8.gp42	-	5399	-	KC156420	23542380	ncbi-curated	-	18-Feb-2013	25-Apr-2013	GENBANK_XML
KC156421	KC156421.1	MAY	24	2007	Malawi	MWI	CH167.w8.gp43	-	5399	-	KC156421	23542380	ncbi-curated	-	18-Feb-2013	25-Apr-2013	GENBANK_XML
KC156422	KC156422.1	MAY	24	2007	Malawi	MWI	CH167.w8.gp44	-	5398	-	KC156422	23542380	ncbi-curated	-	18-Feb-2013	25-Apr-2013	GENBANK_XML
KC156423	KC156423.1	MAY	24	2007	Malawi	MWI	CH167.w8.gp45	-	5399	-	KC156423	23542380	ncbi-curated	-	18-Feb-2013	25-Apr-2013	GENBANK_XML
KC156424	KC156424.1	MAY	24	2007	Malawi	MWI	CH167.w8.gp47	-	5399	-	KC156424	23542380	ncbi-curated	-	18-Feb-2013	25-Apr-2013	GENBANK_XML
KC156425	KC156425.1	MAY	24	2007	Malawi	MWI	CH167.w8.gp48	-	5399	-	KC156425	23542380	ncbi-curated	-	18-Feb-2013	25-Apr-2013	GENBANK_XML
KC156426	KC156426.1	MAY	24	2007	Malawi	MWI	CH167.w8.gp49	-	5399	-	KC156426	23542380	ncbi-curated	-	18-Feb-2013	25-Apr-2013	GENBANK_XML
KC156427	KC156427.1	MAY	24	2007	Malawi	MWI	CH167.w8.gp51	-	5061	-	KC156427	23542380	ncbi-curated	-	18-Feb-2013	25-Apr-2013	GENBANK_XML
KC156428	KC156428.1	MAY	24	2007	Malawi	MWI	CH167.w8.gp52	-	5414	-	KC156428	23542380	ncbi-curated	-	18-Feb-2013	25-Apr-2013	GENBANK_XML
KC156429	KC156429.1	MAY	24	2007	Malawi	MWI	CH167.w8.gp53	-	5414	-	KC156429	23542380	ncbi-curated	-	18-Feb-2013	25-Apr-2013	GENBANK_XML
KC156430	KC156430.1	MAY	24	2007	Malawi	MWI	CH167.w8.gp54	-	5414	-	KC156430	23542380	ncbi-curated	-	18-Feb-2013	25-Apr-2013	GENBANK_XML
KC156472	KC156472.1	NOV	13	2007	Malawi	MWI	CH141.w12.gp16	-	5370	-	KC156472	23542380	ncbi-curated	-	18-Feb-2013	25-Apr-2013	GENBANK_XML
KC156473	KC156473.1	NOV	13	2007	Malawi	MWI	CH141.w12.gp17	-	5370	-	KC156473	23542380	ncbi-curated	-	18-Feb-2013	25-Apr-2013	GENBANK_XML
KC156474	KC156474.1	NOV	13	2007	Malawi	MWI	CH141.w12.gp18	-	5366	-	KC156474	23542380	ncbi-curated	-	18-Feb-2013	25-Apr-2013	GENBANK_XML
KC156475	KC156475.1	NOV	13	2007	Malawi	MWI	CH141.w12.gp19	-	5370	-	KC156475	23542380	ncbi-curated	-	18-Feb-2013	25-Apr-2013	GENBANK_XML
KC156476	KC156476.1	NOV	13	2007	Malawi	MWI	CH141.w12.gp20	-	5370	-	KC156476	23542380	ncbi-curated	-	18-Feb-2013	25-Apr-2013	GENBANK_XML
KC156477	KC156477.1	NOV	13	2007	Malawi	MWI	CH141.w12.gp21	-	5370	-	KC156477	23542380	ncbi-curated	-	18-Feb-2013	25-Apr-2013	GENBANK_XML
KC156478	KC156478.1	NOV	13	2007	Malawi	MWI	CH141.w12.gp23	-	5370	-	KC156478	23542380	ncbi-curated	-	18-Feb-2013	25-Apr-2013	GENBANK_XML
KC156479	KC156479.1	NOV	13	2007	Malawi	MWI	CH141.w12.gp24	-	5371	-	KC156479	23542380	ncbi-curated	-	18-Feb-2013	25-Apr-2013	GENBANK_XML
KC156480	KC156480.1	NOV	13	2007	Malawi	MWI	CH141.w12.gp25	-	5371	-	KC156480	23542380	ncbi-curated	-	18-Feb-2013	25-Apr-2013	GENBANK_XML
KC156481	KC156481.1	NOV	13	2007	Malawi	MWI	CH141.w12.gp26	-	5366	-	KC156481	23542380	ncbi-curated	-	18-Feb-2013	25-Apr-2013	GENBANK_XML
KC156482	KC156482.1	NOV	13	2007	Malawi	MWI	CH141.w12.gp27	-	5364	-	KC156482	23542380	ncbi-curated	-	18-Feb-2013	25-Apr-2013	GENBANK_XML
KC156483	KC156483.1	NOV	13	2007	Malawi	MWI	CH141.w12.gp29	-	5366	-	KC156483	23542380	ncbi-curated	-	18-Feb-2013	25-Apr-2013	GENBANK_XML
KC156484	KC156484.1	NOV	13	2007	Malawi	MWI	CH141.w12.gp30	-	5370	-	KC156484	23542380	ncbi-curated	-	18-Feb-2013	25-Apr-2013	GENBANK_XML
KC156485	KC156485.1	NOV	13	2007	Malawi	MWI	CH141.w12.gp31	-	5370	-	KC156485	23542380	ncbi-curated	-	18-Feb-2013	25-Apr-2013	GENBANK_XML
KC156486	KC156486.1	NOV	13	2007	Malawi	MWI	CH141.w12.gp32	-	5370	-	KC156486	23542380	ncbi-curated	-	18-Feb-2013	25-Apr-2013	GENBANK_XML
KC156487	KC156487.1	NOV	13	2007	Malawi	MWI	CH141.w12.gp33	-	5370	-	KC156487	23542380	ncbi-curated	-	18-Feb-2013	25-Apr-2013	GENBANK_XML
KC156488	KC156488.1	NOV	13	2007	Malawi	MWI	CH141.w12.gp34	-	5370	-	KC156488	23542380	ncbi-curated	-	18-Feb-2013	25-Apr-2013	GENBANK_XML
KC156489	KC156489.1	NOV	13	2007	Malawi	MWI	CH141.w12.gp35	-	5370	-	KC156489	23542380	ncbi-curated	-	18-Feb-2013	25-Apr-2013	GENBANK_XML
KC156490	KC156490.1	NOV	13	2007	Malawi	MWI	CH141.w12.gp36	-	5370	-	KC156490	23542380	ncbi-curated	-	18-Feb-2013	25-Apr-2013	GENBANK_XML
KC156491	KC156491.1	NOV	13	2007	Malawi	MWI	CH141.w12.gp37	-	5363	-	KC156491	23542380	ncbi-curated	-	18-Feb-2013	25-Apr-2013	GENBANK_XML
KC156492	KC156492.1	NOV	13	2007	Malawi	MWI	CH141.w12.gp38	-	5364	-	KC156492	23542380	ncbi-curated	-	18-Feb-2013	25-Apr-2013	GENBANK_XML
KC156493	KC156493.1	NOV	13	2007	Malawi	MWI	CH141.w12.gp39	-	5370	-	KC156493	23542380	ncbi-curated	-	18-Feb-2013	25-Apr-2013	GENBANK_XML
KC156494	KC156494.1	NOV	13	2007	Malawi	MWI	CH141.w12.gp40	-	5366	-	KC156494	23542380	ncbi-curated	-	18-Feb-2013	25-Apr-2013	GENBANK_XML
KC156495	KC156495.1	NOV	13	2007	Malawi	MWI	CH141.w12.gp41	-	5370	-	KC156495	23542380	ncbi-curated	-	18-Feb-2013	25-Apr-2013	GENBANK_XML
KC156496	KC156496.1	NOV	13	2007	Malawi	MWI	CH141.w12.gp42	-	5364	-	KC156496	23542380	ncbi-curated	-	18-Feb-2013	25-Apr-2013	GENBANK_XML
KC156497	KC156497.1	NOV	13	2007	Malawi	MWI	CH141.w12.gp44	-	5366	-	KC156497	23542380	ncbi-curated	-	18-Feb-2013	25-Apr-2013	GENBANK_XML
KC156498	KC156498.1	NOV	13	2007	Malawi	MWI	CH141.w12.gp45	-	5366	-	KC156498	23542380	ncbi-curated	-	18-Feb-2013	25-Apr-2013	GENBANK_XML
KC156499	KC156499.1	NOV	13	2007	Malawi	MWI	CH141.w12.gp46	-	5370	-	KC156499	23542380	ncbi-curated	-	18-Feb-2013	25-Apr-2013	GENBANK_XML
KC183774	KC183774.1	-	-	2011	China	CHN	2011.ANHUI.BB17	-	8994	-	KC183774	23372706	ncbi-curated	-	19-Feb-2013	19-Feb-2013	GENBANK_XML
KC183777	KC183777.1	-	-	2011	China	CHN	2011.ANHUI.FY64	-	8940	-	KC183777	23372706	ncbi-curated	-	19-Feb-2013	19-Feb-2013	GENBANK_XML
KC183778	KC183778.1	-	-	2011	China	CHN	2011.ANHUI.HF104	-	8930	-	KC183778	23372706	ncbi-curated	-	19-Feb-2013	19-Feb-2013	GENBANK_XML
KC183779	KC183779.1	-	-	2011	China	CHN	2011.ANHUI.HF115	-	8918	-	KC183779	23372706	ncbi-curated	-	19-Feb-2013	19-Feb-2013	GENBANK_XML
KC183780	KC183780.1	-	-	2011	China	CHN	2011.ANHUI.MAS59	-	8942	-	KC183780	23372706	ncbi-curated	-	19-Feb-2013	19-Feb-2013	GENBANK_XML
KC183781	KC183781.1	-	-	2011	China	CHN	2011.ANHUI.WH69	-	8939	-	KC183781	23372706	ncbi-curated	-	19-Feb-2013	19-Feb-2013	GENBANK_XML
KC183782	KC183782.1	-	-	2011	China	CHN	2011.ANHUI.WH73	-	8903	-	KC183782	23372706	ncbi-curated	-	19-Feb-2013	19-Feb-2013	GENBANK_XML
KC183783	KC183783.1	-	-	2011	China	CHN	2011.ANHUI.XC46	-	8919	-	KC183783	23372706	ncbi-curated	-	19-Feb-2013	19-Feb-2013	GENBANK_XML
KC312330	KC312330.1	OCT	17	2007	USA	USA	WARO_5_A2	-	5215	-	KC312330	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312331	KC312331.1	OCT	17	2007	USA	USA	WARO_5_A3	-	5216	-	KC312331	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312332	KC312332.1	OCT	17	2007	USA	USA	WARO_5_A4	-	5219	-	KC312332	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312333	KC312333.1	OCT	17	2007	USA	USA	WARO_5_A5	-	5215	-	KC312333	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312334	KC312334.1	OCT	17	2007	USA	USA	WARO_5_B1	-	5213	-	KC312334	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312335	KC312335.1	OCT	17	2007	USA	USA	WARO_5_B10	-	5216	-	KC312335	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312336	KC312336.1	OCT	17	2007	USA	USA	WARO_5_B11	-	5216	-	KC312336	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312337	KC312337.1	OCT	17	2007	USA	USA	WARO_5_B13	-	5216	-	KC312337	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312338	KC312338.1	OCT	17	2007	USA	USA	WARO_5_B15	-	5214	-	KC312338	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312339	KC312339.1	OCT	17	2007	USA	USA	WARO_5_B17	-	5216	-	KC312339	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312340	KC312340.1	OCT	17	2007	USA	USA	WARO_5_B18	-	5216	-	KC312340	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312341	KC312341.1	OCT	17	2007	USA	USA	WARO_5_B2	-	5216	-	KC312341	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312342	KC312342.1	OCT	17	2007	USA	USA	WARO_5_B20	-	5213	-	KC312342	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312343	KC312343.1	OCT	17	2007	USA	USA	WARO_5_B21	-	5215	-	KC312343	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312344	KC312344.1	OCT	17	2007	USA	USA	WARO_5_B23	-	5216	-	KC312344	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312345	KC312345.1	OCT	17	2007	USA	USA	WARO_5_B24	-	5216	-	KC312345	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312346	KC312346.1	OCT	17	2007	USA	USA	WARO_5_B3	-	5216	-	KC312346	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312347	KC312347.1	OCT	17	2007	USA	USA	WARO_5_B4	-	5216	-	KC312347	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312348	KC312348.1	OCT	17	2007	USA	USA	WARO_5_B6	-	5216	-	KC312348	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312349	KC312349.1	OCT	17	2007	USA	USA	WARO_5_B8	-	5216	-	KC312349	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312350	KC312350.1	OCT	17	2007	USA	USA	WARO_5_B9	-	5206	-	KC312350	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312351	KC312351.1	OCT	17	2007	USA	USA	WARO_5_C1	-	5216	-	KC312351	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312352	KC312352.1	OCT	17	2007	USA	USA	WARO_5_C10	-	5216	-	KC312352	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312353	KC312353.1	OCT	17	2007	USA	USA	WARO_5_C11	-	5216	-	KC312353	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312354	KC312354.1	OCT	17	2007	USA	USA	WARO_5_C12	-	5213	-	KC312354	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312355	KC312355.1	OCT	17	2007	USA	USA	WARO_5_C13	-	5215	-	KC312355	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312356	KC312356.1	OCT	17	2007	USA	USA	WARO_5_C14	-	5216	-	KC312356	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312357	KC312357.1	OCT	17	2007	USA	USA	WARO_5_C16	-	5216	-	KC312357	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312358	KC312358.1	OCT	17	2007	USA	USA	WARO_5_C17	-	5213	-	KC312358	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312359	KC312359.1	OCT	17	2007	USA	USA	WARO_5_C18	-	5216	-	KC312359	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312360	KC312360.1	OCT	17	2007	USA	USA	WARO_5_C19	-	5214	-	KC312360	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312361	KC312361.1	OCT	17	2007	USA	USA	WARO_5_C2	-	5216	-	KC312361	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312362	KC312362.1	OCT	17	2007	USA	USA	WARO_5_C3	-	5214	-	KC312362	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312363	KC312363.1	OCT	17	2007	USA	USA	WARO_5_C5	-	5215	-	KC312363	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312364	KC312364.1	OCT	17	2007	USA	USA	WARO_5_C7	-	5216	-	KC312364	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312365	KC312365.1	OCT	17	2007	USA	USA	WARO_5_C8	-	5215	-	KC312365	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312366	KC312366.1	OCT	17	2007	USA	USA	WARO_5_C9	-	5213	-	KC312366	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312399	KC312399.1	FEB	15	2005	USA	USA	STCO_A4	-	5019	-	KC312399	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312400	KC312400.1	FEB	15	2005	USA	USA	STCO_A5	-	5019	-	KC312400	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312401	KC312401.1	FEB	15	2005	USA	USA	STCO_A6	-	5019	-	KC312401	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312402	KC312402.1	FEB	15	2005	USA	USA	STCO_B1	-	5018	-	KC312402	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312403	KC312403.1	FEB	15	2005	USA	USA	STCO_B3	-	5018	-	KC312403	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312404	KC312404.1	FEB	15	2005	USA	USA	STCO_B4	-	5019	-	KC312404	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312405	KC312405.1	FEB	15	2005	USA	USA	STCO_B7	-	5019	-	KC312405	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312406	KC312406.1	FEB	15	2005	USA	USA	STCO_B8	-	5019	-	KC312406	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312407	KC312407.1	FEB	15	2005	USA	USA	STCO_C1	-	5019	-	KC312407	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312408	KC312408.1	FEB	15	2005	USA	USA	STCO_C10	-	5031	-	KC312408	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312409	KC312409.1	FEB	15	2005	USA	USA	STCO_C14	-	5019	-	KC312409	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312410	KC312410.1	FEB	15	2005	USA	USA	STCO_C15	-	5019	-	KC312410	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312411	KC312411.1	FEB	15	2005	USA	USA	STCO_C17	-	5019	-	KC312411	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312412	KC312412.1	FEB	15	2005	USA	USA	STCO_C19	-	5019	-	KC312412	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312413	KC312413.1	FEB	15	2005	USA	USA	STCO_C2	-	5019	-	KC312413	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312414	KC312414.1	FEB	15	2005	USA	USA	STCO_C21	-	5019	-	KC312414	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312415	KC312415.1	FEB	15	2005	USA	USA	STCO_C23	-	5019	-	KC312415	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312416	KC312416.1	FEB	15	2005	USA	USA	STCO_C3	-	5019	-	KC312416	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312417	KC312417.1	FEB	15	2005	USA	USA	STCO_C4	-	5019	-	KC312417	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312418	KC312418.1	FEB	15	2005	USA	USA	STCO_C9	-	5019	-	KC312418	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312419	KC312419.1	FEB	15	2005	USA	USA	STCO_D10	-	5019	-	KC312419	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312420	KC312420.1	FEB	15	2005	USA	USA	STCO_D11	-	5019	-	KC312420	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312421	KC312421.1	FEB	15	2005	USA	USA	STCO_D15	-	5017	-	KC312421	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312422	KC312422.1	FEB	15	2005	USA	USA	STCO_D16	-	5019	-	KC312422	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312423	KC312423.1	FEB	15	2005	USA	USA	STCO_D17	-	5019	-	KC312423	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312424	KC312424.1	FEB	15	2005	USA	USA	STCO_D18	-	5017	-	KC312424	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312425	KC312425.1	FEB	15	2005	USA	USA	STCO_D19	-	5019	-	KC312425	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312426	KC312426.1	FEB	15	2005	USA	USA	STCO_D2	-	5019	-	KC312426	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312427	KC312427.1	FEB	15	2005	USA	USA	STCO_D20	-	5019	-	KC312427	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312428	KC312428.1	FEB	15	2005	USA	USA	STCO_D3	-	5019	-	KC312428	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312429	KC312429.1	FEB	15	2005	USA	USA	STCO_D5	-	5019	-	KC312429	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312430	KC312430.1	FEB	15	2005	USA	USA	STCO_D6	-	5019	-	KC312430	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312431	KC312431.1	FEB	15	2005	USA	USA	STCO_D7	-	5019	-	KC312431	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312432	KC312432.1	FEB	15	2005	USA	USA	STCO_T3	-	5019	-	KC312432	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312433	KC312433.1	FEB	15	2005	USA	USA	STCO_T4	-	5007	-	KC312433	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312510	KC312510.1	FEB	20	2003	USA	USA	RHGA_A2	-	5344	-	KC312510	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312511	KC312511.1	FEB	20	2003	USA	USA	RHGA_A5	-	5339	-	KC312511	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312512	KC312512.1	FEB	20	2003	USA	USA	RHGA_B1	-	5341	-	KC312512	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312513	KC312513.1	FEB	20	2003	USA	USA	RHGA_B2	-	5341	-	KC312513	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312514	KC312514.1	FEB	20	2003	USA	USA	RHGA_B3	-	5341	-	KC312514	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312515	KC312515.1	FEB	20	2003	USA	USA	RHGA_C2	-	5339	-	KC312515	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312516	KC312516.1	FEB	20	2003	USA	USA	RHGA_C5	-	5344	-	KC312516	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312517	KC312517.1	FEB	20	2003	USA	USA	RHGA_D1	-	5341	-	KC312517	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312518	KC312518.1	FEB	20	2003	USA	USA	RHGA_D3	-	5341	-	KC312518	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312519	KC312519.1	FEB	20	2003	USA	USA	RHGA_E1	-	5344	-	KC312519	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312520	KC312520.1	FEB	20	2003	USA	USA	RHGA_E2	-	5341	-	KC312520	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312521	KC312521.1	FEB	20	2003	USA	USA	RHGA_E3	-	5341	-	KC312521	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312522	KC312522.1	FEB	20	2003	USA	USA	RHGA_E4	-	5341	-	KC312522	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
KC312523	KC312523.1	FEB	20	2003	USA	USA	RHGA_F1	-	5344	-	KC312523	23542380	ncbi-curated	-	13-Mar-2013	25-Apr-2013	GENBANK_XML
